duns,field,value
744151743,Physical Address,"L12 18-38 SIDDELEY ST, DOCKLANDS, 3008, VIC, Australia"
744151743,ACN,609927148
744151743,Company Type,Private
744151743,Primary SIC,"0173 - Tree Nuts Summary > TOOLEYBUC FARMS PTY LTD is an Australian proprietary company. Its operations cover tree nuts. The company is not involved in the import or export of goods. TOOLEYBUC FARMS PTY LTD is headquartered in Docklands, Victoria. It is headed by director Andrew Strahley. For the 2024 financial year, the company reported revenue of $32.85 million. Its net profit totalled $476,000. TOOLEYBUC FARMS PTY LTD forms part of the agriculture, forestry, and fishing industry sector. Key Personnel > Name	Title Andrew Colin Strahley	Director Key Information > Revenue ($000s) $32,848 Sourced directly from company Number of Employees N/A Fiscal Year End June Key Financials > 2024 AUD	2023 AUD	2022 AUD	2021 AUD	2020 AUD	2019 AUD	2018 AUD	2017 AUD	2016 2015"
