duns,field,value
744069040,Physical Address,"L 17 Tower One International Towers Sydney 100 Barangaroo Ave, Barangaroo, 2000, NSW, Australia"
744069040,ACN,608512643
744069040,Company Type,Private
744069040,Primary SIC,"6722 - Management Investment Offices, Open-End Summary > MILLENNIUM CAPITAL MANAGEMENT (AUSTRALIA) PTY LTD is an Australian proprietary company. Its operations cover management investment offices, open-end. The company is not involved in the import or export of goods. MILLENNIUM CAPITAL MANAGEMENT (AUSTRALIA) PTY LTD is headquartered in Barangaroo, New South Wales. It is headed by director Peter James Davison. For the 2024 financial year, the company reported revenue of $35.68 million. Its net profit totalled $1.05 million. MILLENNIUM CAPITAL MANAGEMENT (AUSTRALIA) PTY LTD forms part of the finance, insurance, and real estate industry sector. Key Personnel > Name	Title Peter James Davison	Director Key Information > Revenue ($000s) $35,684 Sourced directly from company Number of Employees N/A Fiscal Year End December Key Financials > 2024 AUD	2023 AUD	2022 AUD	2021 AUD	2020 AUD	2019 AUD	2018 AUD	2017 AUD	2016 2015"
