duns,field,value
758451095,Physical Address,"SUITE 303B LEVEL 3 31 MARKET STREET, SYDNEY, 2000, NSW, Australia"
758451095,ACN,603970725
758451095,Company Type,Private
758451095,Primary SIC,"4731 - Arrangement of Transportation of Freight and Cargo Summary > NEOPOST SHIPPING HOLDING PTY LTD is an Australian proprietary company. Its operations cover arrangement of transportation of freight and cargo. The company is not involved in the import or export of goods. NEOPOST SHIPPING HOLDING PTY LTD is headquartered in Sydney, New South Wales. It is headed by director Aaron Gutherie Bryson Everingham. For the 2023 financial year, the company's net loss totalled $60,000. NEOPOST SHIPPING HOLDING PTY LTD forms part of the transportation, communications, electric, gas, and sanitary services industry sector. Key Personnel > Name	Title Aaron Gutherie Bryson Everingham	Director and Company Secretary Key Information > Revenue ($000s) $37,530 Sourced directly from company Number of Employees 4 Fiscal Year End January Key Financials > 2023 AUD	2022 AUD	2021 AUD	2020 AUD	2019 AUD	2018 AUD	2017 AUD	2016 AUD	2015 2014"
