duns,field,value
744517498,Physical Address,"L 2 39-47 Albany Street, Crows Nest, 2065, NSW, Australia"
744517498,ACN,616833919
744517498,Company Type,Private
744517498,Primary SIC,"5014 - Tyres and Tubes Summary > HANKOOKTYRE AUSTRALIA RETAIL PTY LTD is an Australian proprietary company. Its operations cover tyres and tubes. The company is not involved in the import or export of goods. HANKOOKTYRE AUSTRALIA RETAIL PTY LTD is headquartered in Crows Nest, New South Wales. It is headed by director & company secretary Junghee Cho. For the 2024 financial year, the company reported revenue of $30.48 million. Its net profit totalled $2.25 million. HANKOOKTYRE AUSTRALIA RETAIL PTY LTD forms part of the wholesale trade industry sector. Key Personnel > Name	Title Pyoungju Ahn	Director and Company Secretary Key Information > Revenue ($000s) $30,484 Sourced directly from company Number of Employees N/A Fiscal Year End December Key Financials > 2024 AUD	2023 AUD	2022 AUD	2021 AUD	2020 AUD	2019 AUD	2018 AUD	2017 2016 2015"
