duns,field,value
752855408,Physical Address,"U 1 30 Foundry Rd, Seven Hills, 2147, NSW, Australia"
752855408,ACN,110585478
752855408,Company Type,Private
752855408,Primary SIC,"1731 - Electrical Work Summary > KERFOOT PTY LTD is an Australian proprietary company. Its operations cover electrical work. The company is not involved in the import or export of goods. KERFOOT PTY LTD is headquartered in Seven Hills, New South Wales. It is headed by director & company secretary Stephen James Kerfoot. For the 2024 financial year, the company reported revenue of $37.42 million. Its net profit totalled $80,000. KERFOOT PTY LTD forms part of the construction industry sector. Key Personnel > No key personnel were found for the selected company. Key Information > Revenue ($000s) $50,822 Sourced directly from company Number of Employees 120 Fiscal Year End June Key Financials > 2025 AUD	2024 AUD	2023 2022 AUD	2021 AUD	2020 AUD	2019 AUD	2018 AUD	2017 2016"
