duns,field,value
745249295,Physical Address,"LEVEL 41 25 MARTIN PLACE, SYDNEY, 2000, NSW, Australia"
745249295,ACN,628949833
745249295,Company Type,Private
745249295,Primary SIC,"6799 - Investors, Not Elsewhere Classified Summary > SME CAPITAL INVESTMENTS II PTY LTD is an Australian proprietary company. Its operations cover investors, not elsewhere classified. The company is not involved in the import or export of goods. SME CAPITAL INVESTMENTS II PTY LTD is headquartered in Sydney, New South Wales. It is headed by director Jon Earle Sutton. For the 2023 financial year, the company reported revenue of $33.00 million. Its net profit totalled $33.00 million. SME CAPITAL INVESTMENTS II PTY LTD forms part of the finance, insurance, and real estate industry sector. Key Personnel > No key personnel were found for the selected company. Key Information > Revenue ($000s) $33,000 Sourced directly from company Number of Employees 22(G) Fiscal Year End June Key Financials > 2023 AUD	2022 AUD	2021 AUD	2020 AUD	2019 2018 2017 2016 2015 2014"
