duns,person_name,title,responsibilities
758002815,Rosemary   Stone,Director,Director
758002815,Maximiliano   Mamondez,Director,Director
758002815,Nathan   Van De Velde,Director,Director
758002815,Melanie Jaye  Leydin,Director and Company Secretary,"Company Secretary,Director"
758002815,Melanie Jaye   Leydin,Director & Company Secretary,"Chief Executive Officer,Financial Decision Maker,Human Resources Decision Maker,IT Decision Maker,Marketing Decision Maker,Operations Decision Maker,Purchasing,Sales Decision Maker"
