duns,person_name,title,responsibilities
759458214,Bardo   Magel,Director,Director
759458214,Alexander Christoph Casimir Rogalla Von Bieberstein,Director,Director
759458214,Ingo   Bofinger,Director,Director
759458214,Sebastian   Feix,Director,Director
759458214,Klaus Beat Emanuel Knoblauch,Director and Company Secretary,"Company Secretary,Director"
759458214,Franziska   Beck,Director,Director
759458214,Jurg   Erismann,Director,"Financial Decision Maker,Human Resources Decision Maker,IT Decision Maker,Marketing Decision Maker,Operations Decision Maker,Purchasing,Sales Decision Maker"
