duns,person_name,title,responsibilities
758221308,Yingnan   Wang,Director,Director
758221308,Yicheng   Deng,Director,Director
758221308,Liang   Zhang,Director,Director
758221308,Jixiang   Li,Company Secretary,Company Secretary
758221308,Wei   Zhang,DIRECTOR,Chief Executive Officer
