duns,person_name,title,responsibilities
751979480,Andrew Barton  Bullock,Director,Director
751979480,Brodie Ernst George Arnhold,Director,Director
751979480,Paul Robert  Wilson,Director,Director
751979480,Jolanta Bozena  Masojada,Director,Director
751979480,Helen   Foley,Company Secretary,Company Secretary
751979480,David Edward  Kirk,CO- FOUNDER & MANAGING PARTNER,Director
751979480,Chloe   Cozens,Executive Assistant to the Investment Team,Operations Decision Maker
