duns,person_name,title,responsibilities
743924677,John Anthony  Borg,DIRECTOR,"Company Secretary,Director"
743924677,Michael Paul  Borg,Director,Director
743924677,Peter   Cochlam,IT Support,IT Decision Maker
743924677,Peter   Readon,Finance Manager,"Financial Decision Maker,Purchasing,Sales Decision Maker"
743924677,Jill   Harrington,Human Resources Manager,Human Resources Decision Maker
