duns,person_name,title,responsibilities
743936060,Halsey Moon  Cook,Director,Director
743936060,David Norbert  Smart,Director,Director
743936060,Shaneel Vinesh  Deo,Director,Director
743936060,Patrick Bouvier  Keese,Director,Director
743936060,John   Monroe,National Sales Manager,"Marketing Decision Maker,Sales Decision Maker"
743936060,Richard   Cassar,Chief Financial Officer,Financial Decision Maker
