duns,person_name,title,responsibilities
744559881,Albin   Cheng,Director,Director
744559881,Li Sa  Chan,Director,Director
744559881,Ha Jung  Kim,Director,Director
744559881,Mery   Sumiaty,Company Secretary,Company Secretary
