duns,person_name,title,responsibilities
749606927,Christopher Mark Alan Thomas,Director,Director
749606927,Takumi   Hosoi,Director,Director
749606927,Terry Charles  Edwards,Company Secretary,Company Secretary
749606927,Cary   Bielenberg,IT Manager,IT Decision Maker
749606927,Geoff   Geddings,"General Manager, Sales & Marketing","Marketing Decision Maker,Sales Decision Maker"
749606927,Rebecca   Giddings,Operations Manager- Film & TV EWP Equipment Specialist,Operations Decision Maker
749606927,Wade   Clyne,Chief Financial Officer,Financial Decision Maker
