duns,person_name,title,responsibilities
752855408,Richard Craig  Kerfoot,Director,Director
752855408,Joshua   Kerfoot,Director,Director
752855408,Stephen James  Kerfoot,DIRECTOR AND COMPANY SECRETARY,"Company Secretary,Director"
752855408,Vanessa   Alexander,Human Resources Manager,Human Resources Decision Maker
752855408,Kris   McMillan,Sales Manager,Sales Decision Maker
752855408,Josh   Kerfoot,General Manager,Operations Decision Maker
752855408,Rainer   Jensen,Financial Controller,Financial Decision Maker
