duns,person_name,title,responsibilities
755890209,Mark Stephen  Williams,Director and Company Secretary,"Company Secretary,Director"
755890209,Samir   Hifri,Director,Director
755890209,Eric   Ruggirello,Chief Financial Officer,"Financial Decision Maker,Operations Decision Maker,Purchasing"
755890209,Isadore   Payne,"Director, Human Resources",Human Resources Decision Maker
755890209,Kristen   Impey,Corporate Communications Manager,"Marketing Decision Maker,Sales Decision Maker"
755890209,Chris   Mouratidis,IT Manager,IT Decision Maker
