duns,person_name,title,responsibilities
754611739,Tsutomu   Nakai,Director,Director
754611739,Palanisamy Prem  Anand,Director,Director
754611739,Nigel   Grieves,Director,Director
754611739,Wataru   Tajima,Director,Director
754611739,Katrina Louise  Logue,Company Secretary,Company Secretary
754611739,Shuhei   Hasegawa,Director,Director
754611739,Nicholas   Mascoulis,Director,Director
754611739,Mario   Carpini,IT Manager,IT Decision Maker
