duns,person_name,title,responsibilities
744561809,Gregg Peter  Melrose,Director and Company Secretary,"Company Secretary,Director"
744561809,Mick   Melrose,Senior Project Manager,Marketing Decision Maker
744561809,Dan   Glashoff,WH&S Manager,Human Resources Decision Maker
744561809,Shaun   Russell,Logistics Manager,Purchasing
744561809,Ryan   Melrose,General Manager - Business,Operations Decision Maker
