duns,person_name,title,responsibilities
750664455,Glen Christopher  Hilton,Director,Director
750664455,Michael Milan  Jovicic,Director,Director
750664455,Nicolaj   Noes,Director,Director
750664455,Nicholas John  Rowley,Director,Director
750664455,James Demetrios  Maganakis,Company Secretary,Company Secretary
750664455,Andrew   Cridland,DIRECTOR,Chief Executive Officer
750664455,Michael   Bouari,Chief Executive Officer,"Financial Decision Maker,Human Resources Decision Maker,Marketing Decision Maker,Operations Decision Maker,Purchasing,Sales Decision Maker"
750664455,James   Skurray,General Manager IT,IT Decision Maker
