duns,person_name,title,responsibilities
758882096,Kenneth John  Broadfoot,DIRECTOR,"Company Secretary,Director"
758882096,Praful   Chandaria,Director,Director
758882096,Shamsher Hassanli Moti Kanji,Director,Director
758882096,Shan Shamsher  Kanji,Company Secretary,Company Secretary
758882096,Tara   Kretschmann,Accountant,Financial Decision Maker
758882096,Ashley   Lote,Senior Sales,Sales Decision Maker
