duns,person_name,title,responsibilities
753802719,Katsuyoshi   Yamashita,Director,Director
753802719,Bradley   Neck,Director,Director
753802719,Kok Hwee  Tan,Director,Director
753802719,Ian Montrose  Rice,MANAGING DIRECTOR,"Human Resources Decision Maker,Managing Director"
753802719,Chantal   Boaza,Commercial Operations Manager,Operations Decision Maker
753802719,Saliya   Mudannayake,Finance Manager,Financial Decision Maker
753802719,Bruce   Lees,Marketing & Customer Service Manager,"Marketing Decision Maker,Sales Decision Maker"
753802719,John   Karkas,Logistics Manager,Purchasing
753802719,Richard   Tan,Managing Director,"IT Decision Maker,Managing Director,Operations Decision Maker"
