duns,person_name,title,responsibilities
758243740,Thierry   Bedard,DIRECTOR,Director
758243740,Sarah Felicity  Scales,Director,Director
758243740,Josephine Mary  Rozman,Director,Director
758243740,Christopher John  Metrakos,Director,Director
758243740,Timothy Andrew  Lee,Director,Director
758243740,Taylah Shae  Purcell,Company Secretary,Company Secretary
758243740,Paul Frederick  Thompson,Director,Director
758243740,Kelvin   Trezise,Farm Manager,"Human Resources Decision Maker,IT Decision Maker,Marketing Decision Maker,Operations Decision Maker,Purchasing,Sales Decision Maker"
