duns,person_name,title,responsibilities
752432617,Kevin Thomas  Gallagher,CEO & Managing Director,Director
752432617,Anthea Lynne  McKinnell,Director,Director
752432617,Amelia Catherine  Senneck,Company Secretary,Company Secretary
752432617,Wendy   King,President â€“ Australia East,Director
752432617,Allen   Hueske,Vice President Finance,Financial Decision Maker
752432617,Emily   Linsten,Senior Human Resources Business Partner,Human Resources Decision Maker
752432617,Rob   Rutherford,"Director, Operations and Geodata Services",Operations Decision Maker
752432617,Mike   Reid,Project services & Procurement Manager,Purchasing
