duns,person_name,title,responsibilities
751707175,Racheal   Kellaway,Director,Director
751707175,Christopher John  Screen,Director,Director
751707175,Claire Nicole  Woodley,Director,Director
751707175,Fiona Ruth  Daly,Company Secretary,Company Secretary
751707175,Ricky-Anne   Lane-Mullins,Company Secretary,Company Secretary
751707175,Anthony   Rose,Chief Financial Officer,Financial Decision Maker
751707175,Belinda   Jefferys,Group Executive People & Culture,Human Resources Decision Maker
751707175,Matt   Baxby,"Group Executive, Retail Banking",Sales Decision Maker
751707175,Peter   Deans,Chief Risk Officer,Purchasing
