duns,person_name,title,responsibilities
746031124,Kirk Edward  Petty,Director,Director
746031124,Gavin James  Hore,Company Secretary,Company Secretary
746031124,Kenneth Gordon  Woods,Director,Director
746031124,Brendan   Dillman,Senior Vice President of Sales & Marketing,"Marketing Decision Maker,Sales Decision Maker"
746031124,Jessica   Largen,"VP, Human Resources",Human Resources Decision Maker
