duns,person_name,title,responsibilities
751967332,Stephen   Gaitanos,Director and Company Secretary,"Company Secretary,Director"
751967332,Craig   Carracher,Director,Director
751967332,Tony   Randello,Director,Director
751967332,Alison   Quinn,Executive General Manager - Retirement,Operations Decision Maker
751967332,Wayne   Merrotsy,Human Resources Manager,Human Resources Decision Maker
751967332,Paul   McAlpine,Executive General Manager Sales & Marketing,Sales Decision Maker
751967332,Stephen   Cook,General Manager Group Marketing,Marketing Decision Maker
751967332,James   Wiltshire,Strategic Operations Manager,Operations Decision Maker
751967332,Frank   Riley,National Facilities & Asset Manager,Purchasing
