duns,person_name,title,responsibilities
759809341,Steve Bruce  Gallagher,Director,Director
759809341,Harjinder   Singh,Director and Company Secretary,"Company Secretary,Director"
759809341,Angelo   Bartzis,Senior Corporate Counsel,Operations Decision Maker
759809341,Grant   Andrew Morner,Chief Financial Officer,Financial Decision Maker
759809341,Darren   Wallace,Business Development Manager,Marketing Decision Maker
759809341,Rhiannon   Lumia,Logistics Coordinator,Purchasing
