duns,person_name,title,responsibilities
758522429,Jody   Hawkes,Director,Director
758522429,Oliver   Weller,Director,Director
758522429,Stewart William  Whitney,Director,Director
758522429,Karen Faye  Ashley,Director,Sales Decision Maker
758522429,Colin   Sloane,Operations Manager,Operations Decision Maker
758522429,Samantha   Marsh,Inventory & Demand Manager,Purchasing
758522429,Linda   Stewart,IT Manager,IT Decision Maker
