duns,person_name,title,responsibilities
744421679,Chin Fen  Eu,Director,Director
744421679,Matthew Paul  Rubie,DIRECTOR,Director
744421679,Chee Teik  Gan,Director,Director
744421679,Janis Sharon  Wood,Company Secretary,Company Secretary
744421679,Maria   Vesic,Company Secretary,Company Secretary
