duns,person_name,title,responsibilities
747302177,John Bryan  Bond,Director,Director
747302177,James Evangelos  Litis,Director,Director
747302177,David Jacob  Schwartz,Director,Director
747302177,Anna   Kovarik,Company Secretary,Company Secretary
747302177,James   Bond,DIRECTOR,Not Elsewhere Classified (Other)
747302177,Saori   Alvarado,Financial Controller,"Financial Decision Maker,Human Resources Decision Maker,IT Decision Maker,Marketing Decision Maker,Operations Decision Maker,Purchasing,Sales Decision Maker"
