duns,person_name,title,responsibilities
744879597,Jay   Leary,Director,Director
744879597,Luis Eugenio  Ponce Lerou,Director,Director
744879597,Mark Christopher  Fones Illanes,Director,Director
744879597,Alvaro Patricio  Araya Zamorano,Director,Director
744879597,Andres Felipe  Fontannaz Palma,Director,Director
744879597,Nicholas Crowley  Vickery,Company Secretary,Company Secretary
