duns,person_name,title,responsibilities
752869839,Luke Stephen  Falla,Director,Director
752869839,Peter Duncan Bruce Ball,Director,Director
752869839,Nicola Jayne  Betteridge,Company Secretary,Company Secretary
752869839,Graham Stuart  Whitson,DIRECTOR & CEO,"Chief Executive Officer,Human Resources Decision Maker,IT Decision Maker,Marketing Decision Maker,Purchasing,Sales Decision Maker"
752869839,Paul   Magree,Operations Director,Operations Decision Maker
