duns,person_name,title,responsibilities
752869842,Luke Stephen  Falla,Director,Director
752869842,Peter Duncan Bruce Ball,Director,Director
752869842,Nicola Jayne  Betteridge,Company Secretary,Company Secretary
752869842,Graham Stuart  Whitson,DIRECTOR & CEO,"Chief Executive Officer,Human Resources Decision Maker,IT Decision Maker,Marketing Decision Maker,Purchasing,Sales Decision Maker"
752869842,Paul   Magree,Operations Director,Operations Decision Maker
752869842,Julian   Polic,Finance Director,Financial Decision Maker
