duns,person_name,title,responsibilities
752408435,Johnny Nareshdat  Kanhai,Director,Director
752408435,Brian Osbon  Pritchett,Director,Director
752408435,Spiro   Hronis,Company Secretary,Company Secretary
752408435,Gregory   Taylor,Business Operations & Corporate Services Manager,"Human Resources Decision Maker,IT Decision Maker,Marketing Decision Maker,Operations Decision Maker,Purchasing"
752408435,Daniel   Titmus,Sales Director,Sales Decision Maker
