duns,person_name,title,responsibilities
754592111,Viktor   Tomeski,Director,Director
754592111,Jacqueline Louise  Fitzgerald,Director,Director
754592111,Nick   Scavarelli,Director,Director
754592111,Jason Charles  Hall,Director,Director
754592111,Matthew David  Swain,Director,Director
754592111,Elisha   Gilmour,Director,Director
754592111,Jon Edward  Stanfield,Chief Executive Officer,Company Secretary
754592111,Mark   Crowther,Director,Director
754592111,Mitchell Grant  Cooper,Company Secretary,Company Secretary
