duns,person_name,title,responsibilities
744493792,Helen Maureen  Lofthouse,Director,Director
744493792,Andrew Leonard  Tobin,Director,Director
744493792,Diona Claire  Rae,Director,Director
744493792,Clive John  Triance,Director,Director
744493792,Johanna Eileen  O'Rourke,Company Secretary,Company Secretary
744493792,Dominic   Stevens,Managing Director & Chief Executive Officer,"Chief Executive Officer,Purchasing"
744493792,Lisa   Green,Group Executive Human Resources,Human Resources Decision Maker
744493792,John   Pinkerton,Director,"IT Decision Maker,Marketing Decision Maker"
744493792,Hamish   Preleaven,Chief Risk Officer,Sales Decision Maker
