duns,person_name,title,responsibilities
752424929,Andrew Edward  Kesik,Director and Company Secretary,"Company Secretary,Director"
752424929,Katrien Germaine Marguerite Van Den Bossche,Director,Director
752424929,Kai Josef  Kaschubowski,Director,Director
752424929,Mateus Pires De Morais Camo,Director,Director
752424929,Marcos   Oliveira,Production Manager,Operations Decision Maker
