duns,person_name,title,responsibilities
755525701,Matthew Hartley  Backwell,Director,Director
755525701,Peter Robert John Dale,Director,Director
755525701,Robert Peter  Backwell,DIRECTOR,Director
755525701,Michael Francis  O'Connell,Company Secretary,Company Secretary
755525701,John   Luca,Chief Financial Officer,Financial Decision Maker
755525701,Malcolm   Russell,Marketing Manager,Marketing Decision Maker
755525701,Chris   Dickens,Chief Executive Officer,Operations Decision Maker
755525701,Michael   Bollard,Information Technology Manager,IT Decision Maker
755525701,Mark   Herron,Quality  & Logistics Manager,Purchasing
