duns,person_name,title,responsibilities
755109444,Andre Jean Marie Cointreau,Director,Director
755109444,Kevin James  Harris,Director,Director
755109444,Jarlath   Ronayne,Director,Director
755109444,Nicholas Craig  Gurner,Director,Director
755109444,Roger McLeod  Harris,Director,Director
755109444,Jennifer Kay  Jenkins,Director,Director
755109444,Michael   Melviss,Chief Financial Officer,Financial Decision Maker
755109444,Christina   Thomson,Senior Regional Marketing Manager,Marketing Decision Maker
755109444,Dylan   Roper,IT Manager,IT Decision Maker
