duns,person_name,title,responsibilities
757979963,Nigel Norman  Birrell,Director,Director
757979963,Oliver   Scott,Company Secretary,Company Secretary
757979963,Luke Horton  Brill,Director and Company Secretary,"Company Secretary,Director"
