duns,person_name,title,responsibilities
758057806,Keith   Glennan,Director,Director
758057806,Zoran   Grujic,Director,Director
758057806,Ola   El Helu,Director,Director
758057806,Wayne John  Kernaghan,Company Secretary,Company Secretary
758057806,Jamal   Sabsabi,Director,Director
758057806,Paul John  Jury,MANAGING DIRECTOR,"Human Resources Decision Maker,IT Decision Maker,Managing Director,Marketing Decision Maker,Purchasing,Sales Decision Maker"
758057806,Zirk   Van Der Bank,Chief Operating Officer,Operations Decision Maker
758057806,Brendan   O'Regan,Chief Financial Officer,Financial Decision Maker
