duns,person_name,title,responsibilities
759912306,Nicholas   Gan,Director,Director
759912306,Karen Lee-Ann  James,Director,Director
759912306,Hayley Anne  Kittos,Company Secretary,Company Secretary
759912306,John Bernard Power O'Keeffe,Director,Director
759912306,Aphrodite   Judin,Director,Director
759912306,Linda Gaye  Matthews,Company Secretary,Company Secretary
759912306,Hannah-Mary   Crabbe,Company Secretary,Company Secretary
759912306,Gerard   Hargraves,Director,Director
