duns,person_name,title,responsibilities
757041921,Garry Peter  Marsh,Director,Director
757041921,Tatiana   Berger,Director,Director
757041921,John Brian  Rodger,MANAGING DIRECTOR,"Financial Decision Maker,Managing Director,Purchasing"
757041921,Michael   Thomas,General Manager,Operations Decision Maker
757041921,Ryan   Mikkelsen,Director Of Business Development,"Marketing Decision Maker,Sales Decision Maker"
757041921,David   Wells,Human Resource Manager,Human Resources Decision Maker
757041921,Wayne   Pryde,IT Manager,IT Decision Maker
