duns,person_name,title,responsibilities
757836395,Evan   Metcalf,Director and Company Secretary,"Company Secretary,Director"
757836395,Thomas   Park,Director,Director
757836395,Chi Ho  Man,Company Secretary,Company Secretary
757836395,Young   Kim,Director,Director
