duns,person_name,title,responsibilities
750320210,Katsuki   Murashima,Director,Director
750320210,Kenji   Kawai,Director,Director
750320210,Kenji   Tarumi,Company Secretary,Company Secretary
750320210,Gary   Griffiths,National Manager,Operations Decision Maker
750320210,Koji   Yamamoto,Managing Director,"Human Resources Decision Maker,IT Decision Maker,Purchasing"
750320210,Gabriel   Brooks,Marketing Executive,Marketing Decision Maker
750320210,Jason   Burke,Business Development Manager,Marketing Decision Maker
