duns,person_name,title,responsibilities
744476710,Alex Ferguson  Knowles,Director,Director
744476710,Frederick Morgan  Lax,Director,Director
744476710,Glenn Stefan  Milnes,CEO & MANAGING DIRECTOR,Director
744476710,Mark Adrian  Ratcliffe,Director,Director
744476710,Richard   Mander,Executive VP Of Engineering & Operations,Not Elsewhere Classified (Other)
744476710,Chris   Birkett,Chief Financial Officer,Financial Decision Maker
744476710,Mike   McGill,"Senior Vice President, Utility & Communication Business Unit",Operations Decision Maker
744476710,Leon   Toorenburg,Chief Technology Officer,IT Decision Maker
