duns,person_name,title,responsibilities
754183242,Toshiki   Murasawa,Director,Director
754183242,Katsumi   Kawakami,Director,Director
754183242,Yukimasa   Kobayashi,Company Secretary,Company Secretary
754183242,Yoshiro   Fujii,Director,Director
