duns,person_name,title,responsibilities
756310678,Jodie Diane  Hatherly,Company Secretary,Company Secretary
756310678,Amanda Rachel  Devonish,Company Secretary,Company Secretary
756310678,Anthony   Neilson,Chief Financial Officer,Director
756310678,Kevin Thomas  Gallagher,Director,Director
756310678,David   Hinchcliffe,Chief Procurement Officer,Purchasing
756310678,Hugh   Banister,Chief Information Officer,IT Decision Maker
756310678,Philip   Byrne,"Executive Vice President Marketing, Trading & Commercial","Marketing Decision Maker,Sales Decision Maker"
756310678,Angus   Jaffray,Executive Vice President People & Sustainability,Human Resources Decision Maker
