duns,person_name,title,responsibilities
753303403,William Buchanan  Gray,Director,Director
753303403,Johan Coenraad  De Lange,Director,Director
753303403,Simon   Mawhinney,Director,Director
753303403,John Charles Ross Collis,Director,Director
753303403,Elizabeth   Lee,Company Secretary,Company Secretary
753303403,Nathalie   Richmond,Human Resources Manager,Human Resources Decision Maker
753303403,Mark   Jaskowski,IT Manager,IT Decision Maker
