duns,person_name,title,responsibilities
750310703,Yuta   Itoh,Director,Director
750310703,Taro   Kondo,Director,Director
750310703,Leon   Savage,Company Secretary,Company Secretary
750310703,Leah   Dhu,Accountant,Financial Decision Maker
750310703,Darren   Sanders,OSH & Compliance Advisor,Human Resources Decision Maker
