duns,person_name,title,responsibilities
890526015,Nigel David St Clair Meakins,Director,Director
890526015,John Patrick  Kavanagh,Director,Director
890526015,Warren   Roberts,Finance Manager,Financial Decision Maker
890526015,Mark   Long,Supply Chain Professional,Purchasing
