duns,person_name,title,responsibilities
744988916,Hugh Glasgow  Maclachlan,Director,Director
744988916,Jock Hugh  Maclachlan,Chief Financial Officer,Director
744988916,Callum Hugh  Maclachlan,CHIEF EXECUTIVE OFFICER,Director
744988916,Islay Glasgow  Mackenzie,Director,Director
744988916,Brooke Mary  Yates,Director,Director
744988916,Airlie Reid  Maclachlan,Director,Director
744988916,Katherine   Gibbons,Company Secretary,Company Secretary
744988916,Sean   Badman,Personnel Manager,Human Resources Decision Maker
